"blockNum","color","hit","initrt","intervalLength","intervalNum","intervalType","moneyEarned","phase","platform","question","rating","response","rt","sessionNum","stimOn","trialNum","type","uniqueid","word"
1,"yellow",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",714,0,1609883019767,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1307,0,1609883020485,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",930,0,1609883021796,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",875,0,1609883022730,8,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"",NA,NA,8000,2,"easy",0.014,"MainBlock","PROLIFIC",0,8.2,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
1,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1422,0,1609883032874,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"green",0,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",2958,0,1609883034301,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",744,0,1609883037264,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"red",0,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",680,0,1609883038012,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",404,0,1609883038697,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"green",0,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",123,0,1609883039106,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"yellow",0,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",7,0,1609883039736,7,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"green",0,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",326,0,1609883040250,8,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"",NA,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",1,9.7,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
1,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",883,0,1609883048528,1,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1552,0,1609883049415,2,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",799,0,1609883050972,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"blue",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1458,0,1609883051775,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"red",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1164,0,1609883053237,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",953,0,1609883054406,6,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1108,0,1609883055364,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"",NA,NA,8000,4,"easy",0.014,"MainBlock","PROLIFIC",0,7.8,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
1,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1122,0,1609883064144,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"blue",0,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",967,0,1609883065270,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1089,0,1609883066240,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1495,0,1609883067333,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",777,0,1609883068831,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",879,0,1609883069611,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",865,0,1609883070494,7,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"",NA,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",1,6.2,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
1,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1738,0,1609883079973,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",656,0,1609883081715,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",844,0,1609883082375,3,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1189,0,1609883083222,4,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",606,0,1609883084414,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"red",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",973,0,1609883085023,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"",NA,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",0,6.1,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
1,"yellow",0,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1286,0,1609883097025,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"red",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",823,0,1609883098315,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",849,0,1609883099141,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",674,0,1609883099997,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1007,0,1609883100674,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"red",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",767,0,1609883101684,6,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"blue",0,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1265,0,1609883102455,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"yellow",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",965,0,1609883103724,8,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
1,"",NA,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",0,6.2,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
1,"blue",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",2553,0,1609883113090,1,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1580,0,1609883115647,2,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",765,0,1609883117231,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1099,0,1609883118002,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
1,"red",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",897,0,1609883119105,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
1,"blue",1,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",836,0,1609883120006,6,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
1,"",NA,NA,8000,8,"easy",0,"MainBlock","PROLIFIC",1,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"red",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",813,0,1609883131710,1,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",0,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1305,0,1609883132526,2,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",829,0,1609883133839,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1632,0,1609883134671,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1876,0,1609883136306,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"yellow",0,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1012,0,1609883138186,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,1,"hard",0,"MainBlock","PROLIFIC",1,6.8,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"red",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1987,0,1609883148660,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1469,0,1609883150651,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",843,0,1609883152124,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1405,0,1609883152970,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,2,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1475,0,1609883154379,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,2,"hard",0.01,"MainBlock","PROLIFIC",1,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"red",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1015,0,1609883162946,1,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1008,0,1609883163964,2,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",719,0,1609883164975,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1045,0,1609883165700,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"yellow",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",900,0,1609883166748,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"red",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1034,0,1609883167651,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",888,0,1609883168688,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"blue",0,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1073,0,1609883169579,8,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,3,"hard",0,"MainBlock","PROLIFIC",0,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"blue",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1316,0,1609883177388,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",835,0,1609883178708,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1013,0,1609883179547,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",975,0,1609883180567,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"green",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1263,0,1609883181546,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",0,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1504,0,1609883191615,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",772,0,1609883193126,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"blue",0,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1048,0,1609883193902,3,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1101,0,1609883194954,4,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",944,0,1609883196059,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",972,0,1609883197008,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",632,0,1609883197983,7,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",993,0,1609883198618,8,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"",NA,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",1,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"blue",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",1324,0,1609883205338,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"green",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",863,0,1609883206666,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",890,0,1609883207533,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",0,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",904,0,1609883208427,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",815,0,1609883209335,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",860,0,1609883210158,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",591,0,1609883211021,7,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",553,0,1609883211616,8,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"blue",0,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",783,0,1609883212173,9,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,6,"hard",0.014,"MainBlock","PROLIFIC",0,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"yellow",0,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1118,0,1609883218693,1,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"green",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1161,0,1609883219815,2,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",924,0,1609883220980,3,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",947,0,1609883221908,4,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1445,0,1609883222859,5,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",688,0,1609883224307,6,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1071,0,1609883224999,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",0,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
2,"green",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",1807,0,1609883233181,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"yellow",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",392,0,1609883234992,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"red",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",400,0,1609883235387,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",338,0,1609883235791,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"red",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",312,0,1609883236137,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"blue",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",224,0,1609883236453,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"yellow",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",30,0,1609883237183,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"green",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",741,0,1609883237718,8,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
2,"blue",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",799,0,1609883238463,9,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",885,0,1609883239266,10,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
2,"blue",0,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",827,0,1609883240155,11,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",1,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
3,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1096,0,1609883253955,1,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
3,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1522,0,1609883255055,2,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",701,0,1609883256580,3,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
3,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",600,0,1609883257284,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",524,0,1609883257887,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
3,"yellow",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1297,0,1609883258415,6,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
3,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1631,0,1609883259715,7,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"",NA,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",0,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
3,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1850,0,1609883268057,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
3,"yellow",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",751,0,1609883269910,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1022,0,1609883270668,3,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
3,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",954,0,1609883271693,4,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",971,0,1609883272650,5,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","GREEN"
3,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",841,0,1609883273625,6,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
3,"yellow",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",982,0,1609883274470,7,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"",NA,NA,8000,2,"easy",0.014,"MainBlock","PROLIFIC",1,5,"",NA,0,NA,NA,"","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122",""
3,"blue",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",1288,0,1609883282374,1,"incongruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","YELLOW"
3,"red",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",821,0,1609883283666,2,"congruent","5fdaa22bbeeb7775ae82cc49:TSS-Stress_20201122","RED"
